%eval_id interface desired_speed  radius         time_gap       strength_neighbor range_neighbor strength_geometry range_geometry least_sq_term_1 least_sq_term_2 least_sq_term_3 least_sq_term_4 least_sq_term_5 least_sq_term_6 least_sq_term_7 least_sq_term_8 least_sq_term_9 least_sq_term_10 least_sq_term_11 least_sq_term_12 least_sq_term_13 least_sq_term_14 least_sq_term_15 least_sq_term_16 least_sq_term_17 least_sq_term_18 least_sq_term_19 least_sq_term_20 least_sq_term_21 least_sq_term_22 least_sq_term_23 least_sq_term_24 least_sq_term_25 least_sq_term_26 least_sq_term_27 least_sq_term_28 least_sq_term_29 least_sq_term_30 least_sq_term_31 least_sq_term_32 least_sq_term_33 
29       NO_ID      0.9489926915   0.187822569    1.640872289    3.485763383    0.3475933292   7.294617852    0.110923345    -16.43492      2.22777        -1.63683       -16.53862      2.46712        -3.89579       -16.56075      6.47649        -6.79365       -16.54981      3.22259        -6.96565       -13.44121      -3.04705       -7.45934       -15.67348      2.82718        -6.05834       -15.24869      3.15503        -8.35134       -16.66667      7.7804         20.81167       -14.87918      0.74752        -7.03472       -16.4494       5.3484         -6.99487       -16.0578       2.13355        -6.95496       
30       NO_ID      1.478925256    0.1097003778   1.899011078    5.728156691    0.2291201687   2.003532898    0.1509248622   -8.23345       -0.00766       0.83222        -11.66886      0.08057        3.27015        -14.73464      0.69765        0.67074        -14.10261      -0.74967       2.23828        -16.66667      -10            -10            -9.00685       0.21213        1.77932        -13.76438      -3.08332       5.24052        -14.42164      1.37349        3.78563        -12.46271      -0.98708       0.03449        -12.41753      1.62059        1.94862        -16.66667      -10            -10            
31       NO_ID      1.350230047    0.1159218642   0.1892435909   6.523550683    0.1528258306   8.814182508    0.1003980489   -9.73293       3.29443        2.86401        -13.29655      3.26715        4.06899        -15.64742      7.65705        1.69585        -14.56599      4.28289        4.94302        -10.32272      0.34271        7.36748        -10.80163      3.07262        3.9226         -14.26106      4.1959         3.68347        -15.42022      4.98726        2.88901        -13.38002      3.07232        2.85185        -13.90195      5.80513        3.04935        -9.94578       3.03995        0.82912        
32       NO_ID      1.752668887    0.1585848575   0.4697471282   3.6415205      0.1776926043   3.256743732    0.1618275823   -10.07299      3.65683        -0.08439       -13.79583      5.59977        0.99228        -15.74718      8.2191         -1.83149       -14.68136      3.38175        0.12156        -10.65459      -0.44256       1.35316        -11.4929       4.69795        0.11248        -14.38076      3.44582        -0.72424       -15.98494      9.58696        -1.03908       -15.84223      3.96493        5.22286        -14.21354      7.93077        -0.60133       -10.53762      4.02279        -3.22154       
33       NO_ID      1.571232572    0.198244895    1.501062982    6.481825514    0.2984915401   6.735033863    0.09294544061  -12.27824      -0.89053       -3.72607       -15.28995      0.8602         -4.50636       -16.36089      4.79106        -5.03457       -14.68601      -0.90813       -3.95243       -11.44968      -5.31072       -1.18442       -13.88128      0.32579        -3.3163        -14.39531      -1.00229       -4.47177       -16.55196      6.164          -1.78601       -14.18835      -1.71534       -4.59092       -15.49815      2.34833        -5.3839        -16.06719      0.35188        -4.59965       
34       NO_ID      1.02165125     0.1441455862   0.7157614541   3.844318659    0.330045951    9.265671873    0.04640912553  -15.27712      3.7423         -1.35841       -16.41644      5.03388        12.05793       -14.93278      1.72344        0.89612        -14.09831      0.71047        -0.7015        -14.22058      -1.89898       2.07207        -16.38738      2.69015        21.51728       -13.75658      0.37344        -0.80864       -14.5296       1.36652        6.36685        -15.8439       0.60908        4.59299        -15.28198      5.68005        -1.51296       -16.30577      2.48712        3.80309        
35       NO_ID      1.116576017    0.158222852    1.282166531    5.298782746    0.3699447773   3.877903499    0.09915741711  -8.56645       -2.83417       3.77968        -12.04058      -1.95512       6.35938        -15.03587      0.74633        -0.10338       -14.21588      -1.1993        0.06136        -13.66566      -2.00567       -3.20634       -9.41007       -2.41439       5.77377        -13.88591      -2.33596       0.98462        -14.7552       0.51909        3.78842        -12.76246      -2.88282       1.3536         -12.72829      -0.81543       3.65951        -9.09549       -3.10597       -0.3405        
36       NO_ID      1.0357892      0.1526775848   1.55712597     1.765552889    0.2111789756   4.873329922    0.1404141477   -16.06881      9.72348        -5.38297       -16.53696      9.06736        -1.75077       -16.44029      13.83967       -9.09754       -16.5398       9.83389        -8.74523       -16.53027      2.28337        -9.38638       -15.94064      10.62146       -6.81479       -16.51761      9.98529        -9.69652       -16.66667      7.7804         18.23124       -16.43864      8.03659        -8.64692       -15.99123      13.34112       -7.65135       -16.41664      6.47158        -6.11397       
37       NO_ID      1.320576132    0.1221536351   0.9874485597   5.981481481    0.04736625514  4.702674897    0.01742798354  0.54077        -0.59597       -4.66867       1.83787        -2.41531       -3.55789       -1.26984       -0.43506       -2.31133       1.3624         -0.29864       0.49809        0.45754        -1.50282       0.52855        4.43341        -1.32303       -4.1428        2.55102        -0.18958       0.13873        0.29762        -1.68777       -1.78027       -1.38889       -1.71873       -2.51225       -0.54012       -1.25875       -4.44263       0.75211        -0.78262       -4.9715        
38       NO_ID      1.293141289    0.1248971193   0.8858024691   5.351851852    0.05674897119  4.702674897    0.02133744856  0.81713        -0.61129       -4.11688       2.26687        -2.54983       -2.32577       -1.07181       -0.75838       -1.96124       1.56107        -0.44177       0.74278        0.58905        -0.76515       -0.12972       4.62138        -1.52619       -3.46885       2.84974        -0.76046       0.84805        0.60606        -2.23054       -1.1356        -0.8868        -1.77989       -2.12875       -1.02295       -1.38079       -3.59606       1.35387        -0.34483       -4.69052       
