%eval_id interface radius         time_gap       strength_neighbor range_neighbor strength_geometry range_geometry desired_speed  least_sq_term_1 least_sq_term_2 least_sq_term_3 least_sq_term_4 least_sq_term_5 least_sq_term_6 least_sq_term_7 least_sq_term_8 least_sq_term_9 least_sq_term_10 least_sq_term_11 least_sq_term_12 least_sq_term_13 least_sq_term_14 least_sq_term_15 least_sq_term_16 least_sq_term_17 least_sq_term_18 least_sq_term_19 least_sq_term_20 least_sq_term_21 least_sq_term_22 least_sq_term_23 least_sq_term_24 least_sq_term_25 least_sq_term_26 least_sq_term_27 least_sq_term_28 least_sq_term_29 least_sq_term_30 
47       NO_ID      0.1147462277   0.6847050754   8.00617284     0.1234705075   5.067558299    0.07007544582  1.55           1.66309        2.72097        -1.80258       1.94777        1.85687        -1.48727       -0.94673       1.38478        -2.32258       5.17052        0.16704        3.37416        4.29293        0.38949        0.47737        7.32484        -0.66824       3.64273        4.36654        -1.59116       4.24028        6.22776        1.4106         -0.70371       5.3135         0.9167         1.5717         9.77409        0.13726        2.7049         
48       NO_ID      0.1179012346   0.6288751715   8.043209877    0.1177366255   3.933813443    0.08310699588  1.55           2.92431        2.7603         -1.56762       2.32798        2.11983        -1.10419       0.25565        1.54192        -1.95398       -13.98606      0.75212        4.14683        -9.78239       0.83248        0.42159        -13.63819      0.06629        3.98942        -14.30939      -1.03515       5.48863        -8.75359       1.56906        -1.31141       -8.12079       1.0217         1.56875        -8.86758       0.358          2.67999        
49       NO_ID      0.118175583    0.6213305898   5.99382716     0.05622770919  5.719135802    0.05209190672  1.55           3.6145         5.36676        -2.4369        2.13671        -0.72291       0.60255        -2.70206       -2.79342       -1.26597       6.14943        -1.16222       3.75458        4.94792        -0.71852       2.0418         8.11404        -0.53702       2.18055        4.52292        -2.42687       -0.92373       6.75566        -0.15341       -3.20208       4.99127        -0.76396       -2.56727       7.96821        -1.50321       -2.93817       
50       NO_ID      0.1217421125   0.645473251    5.99382716     0.06821673525  6.331618656    0.07007544582  1.55           0.8847         5.46549        -3.51023       0.38747        2.33636        -2.28204       -2.83612       -0.90831       -2.18136       -13.98157      1.03245        3.86764        -9.76392       -0.62848       2.20132        -13.63005      0.3615         3.05271        -14.2959       -1.6486        0.0667         -8.75093       0.72462        -3.09475       -8.11219       0.41658        -2.10801       -8.84925       -0.24757       -1.24877       
51       NO_ID      0.1132373114   0.6620713306   5.00617284     0.21           2.539437586    0.05209190672  1.55           5.8114         -0.13892       2.42922        4.68519        -0.21822       1.63253        1.91174        0.0729         -0.47696       6.54971        0.22324        5.64182        5.00435        -0.30356       2.31118        7.24868        0.4459         2.93835        4.28922        -1.3792        7.77784        7.45833        0.02232        1.4204         6.41741        -0.00986       4.23042        10.6039        -0.16551       5.44549        
52       NO_ID      0.1148834019   1.024211248    4.00617284     0.1896707819   2.604595336    0.04505486968  1.55           -1.43183       1.51012        -2.74789       -2.68832       1.16661        -3.08176       -4.26039       0.47001        -3.60155       2.2381         -0.01242       2.40417        0.48209        -0.39894       -0.29376       3.9726         -1.67279       2.74343        2.20751        -1.7793        4.16491        4.01929        0.39393        -1.59086       3.20205        0.36885        0.64862        7.25907        -0.17562       1.39236        
53       NO_ID      0.1221536351   1.024211248    5.339506173    0.213127572    2.226680384    0.03462962963  1.55           -2.00706       -1.13838       -1.04238       -2.68343       -1.10198       -1.68255       -4.84369       -0.94614       -3.20368       0              0.45681        2.31836        -0.91714       -0.77874       -0.31713       1.14263        -0.55333       1.01848        1.72043        -0.56667       8.27358        3.25077        0.03387        0.31426        2.36124        0.05968        2.84189        6.4211         -0.14724       3.13272        
54       NO_ID      0.1172153635   1.199245542    3.314814815    0.2454458162   2.161522634    0.03827846365  1.55           -3.26447       -0.37927       -2.35865       -3.90921       -0.59789       -2.73253       -5.36599       -0.72806       -3.50303       0.08439        -0.09558       2.66764        -2.36865       -0.51369       -1.11381       3.91621        -2.83452       6.11923        1.72043        -1.3203        4.66285        3.06748        -0.02442       -0.77834       2.18778        -0.03273       1.17197        5.98341        -0.28866       2.73065        
55       NO_ID      0.1198216735   0.9970507545   2.99382716     0.1745541838   2.356995885    0.04505486968  1.55           -2.18927       2.94628        -3.74145       -2.64794       1.34784        -2.97481       -4.61584       1.04649        -3.9259        3.02579        -0.54899       2.62214        0.5176         0.20692        -0.47933       5.10597        -2.02796       5.03525        2.39688        -2.19279       1.24832        2.31072        0.72187        -2.87564       -12.6247       5.59305        -0.63852       -15.69178      5.43559        15.87673       
56       NO_ID      0.1148834019   0.7103566529   8.956790123    0.06352537723  2.604595336    0.03358710562  1.55           1.53291        5.42096        -3.50087       -0.09664       2.53408        -2.52847       -2.73265       0.05398        -3.38937       5.31561        -1.0846        3.67835        3.35746        0.91           -0.48004       7.32484        -0.69996       0.57084        4.92424        -2.43647       -0.27616       6.44711        -0.67185       -2.34307       5.57348        -0.97918       -1.1662        10.14493       -1.79241       -0.79289       
57       NO_ID      0.1163923182   0.757133059    8.932098765    0.1521399177   5.119684499    0.05209190672  1.55           0.9814         0.30884        -0.57804       0.90531        0.11972        -0.82445       -2.16219       0.23498        -2.51106       3.81837        0.41177        4.16811        2.72586        0.0952         0.70191        5.42522        -0.11449       2.22842        3.125          -1.03989       6.16122        5.31511        0.90072        0.30435        4.50358        0.64931        3.24558        8.55321        0.11185        4.21622        
58       NO_ID      0.122702332    0.6696159122   5.549382716    0.08541838134  6.266460905    0.04505486968  1.55           1.22789        4.34809        -2.95457       0.62528        2.17044        -1.7584        -2.34672       0.11618        -2.94105       5.46265        -0.72215       3.27299        3.47896        -0.11474       0.97992        7.09779        -1.29048       3.30407        3.83693        -1.76737       1.12061        5.6713         0.56562        -2.65183       5.22046        0.031          -1.17355       -15.1347       7.62697        9.72298        
